PGA,PGV,PGD,Ds-5-95,Ds-5-75,Sa (T=0.05 sec),Sa (T=0.1 sec),Sa (T=0.2 sec),Sa (T=0.3 sec),Sa (T=0.4 sec),Sa (T=0.5 sec),Sa (T=0.75 sec),Sa (T=1 sec),Sa (T=1.5 sec),Sa (T=2 sec),Sa (T=3 sec),Sa (T=4 sec),Sa (T=5 sec),Sa (T=7.5 sec),Sa (T=10 sec),CAV,ASI,DSI,failure state
8,1599.781851,1439.78244,7.59,5.31,8.084462384,9.87870445,20.47720812,22.27280039,16.92273532,17.20226449,17.90446322,9.271007148,8.883332717,6.342376593,4.271446577,4.580103974,4.788802602,2.825617555,1.138381003,25.17602443,5.811707154,3973.967015,1
8,940.4582784,486.0236204,19.64,10.39,9.62132757,16.24445452,17.51596347,18.5245589,12.78385324,17.12234353,16.2742999,13.49718171,8.49399794,4.58544237,1.730997604,1.023899405,1.260134672,0.974894549,0.318177165,45.80227798,6.316933666,1501.014313,1
8,612.2204804,299.2348955,24.7,12.68,13.88205777,13.88146209,18.68423774,9.250735771,13.41529885,14.63623228,5.373642892,3.503186602,4.042156177,1.601204538,1.450690544,1.936963118,1.1310199,0.639601305,0.263669435,39.47380541,5.889981639,1601.479563,0
8,606.3842985,444.5092385,28.5,13.175,8.574365742,12.11121506,22.46126173,20.65781432,15.85320996,10.51147484,5.408806043,4.059299109,3.347735464,2.3943746,2.840918415,1.683500598,1.488826868,1.367508011,1.120191112,34.50187609,5.410331289,1469.556854,1
8,1250.115052,1791.794592,24.88,12.065,7.976058882,13.23833833,25.94981115,23.87462278,19.35937526,18.09819432,6.309711477,7.083222653,3.614417931,2.218384547,1.674503887,1.89155106,2.26058469,1.619239079,1.595447307,39.39416216,5.727886845,1648.453458,1
8,486.6639392,120.4485816,14.135,4.477,13.64345942,22.74400507,35.27926424,10.04833224,12.50070007,10.73259863,6.786025577,6.201424138,2.630512262,1.467906101,0.584413525,0.376882794,0.244411162,0.105837387,0.079191837,21.32148226,6.529555704,448.4234224,1
8,256.7456392,45.91114594,13.981,3.949,11.10815182,16.09992769,11.27267588,12.09720323,10.49323263,7.687887671,3.962352688,2.902737358,1.650633285,0.600588576,0.341549622,0.186538365,0.104201949,0.086636623,0.066002113,18.38939498,5.031463063,217.9996838,1
8,943.6528225,345.7139539,12.8645,4.95,8.025056832,8.761140434,20.65512644,17.78216785,25.64701841,18.65601554,16.17350924,9.505362604,9.739878619,7.213009079,2.549920045,1.366082077,1.648091794,0.477175576,0.437622098,29.2596408,6.692218303,1649.746167,1
8,562.2662177,144.800295,13.7445,4.9555,7.893931735,9.474930783,12.21410608,23.94681413,23.54978811,16.05888941,7.791851621,5.729455478,6.938079962,3.400482179,1.802795919,1.090582342,0.597358203,0.2662204,0.259545265,21.85057542,6.072361694,990.8009949,1
8,632.0495764,161.2911565,8.063,5.621,9.088288867,14.98936469,14.17172807,13.0848896,11.70653477,14.04372235,10.42581154,8.138608673,3.447788194,1.976836146,1.067955291,0.405068667,0.342572015,0.206354165,0.097046744,16.16245086,5.58509552,654.9045562,1
8,860.2811639,141.5876979,8.503,5.577,10.40478232,23.66240031,19.55499421,16.22390523,15.81628552,15.98334208,12.58691114,7.708516091,3.253760997,1.645238427,0.921821292,1.334674035,0.685977574,0.243970988,0.085310997,22.89067812,7.564907602,1088.128293,1
8,971.1678956,388.7835885,10.714,8.437,9.361299242,10.79843266,16.83213169,16.84356747,19.45239725,29.42359153,8.215342478,6.951935427,9.386848686,5.332560605,2.091420724,1.430136393,0.882044737,0.347344977,0.162494993,29.66091126,7.776094425,1682.781389,1
8,953.5364784,699.072247,12.298,7.249,8.863236344,10.52232933,16.45587898,12.72746576,12.34733449,13.95048024,9.759889721,8.954984177,9.943569595,4.460468326,2.030417013,1.337317352,0.934143729,0.921897881,0.574162629,25.73084185,5.875230618,1544.660409,1
8,1824.890072,1782.749325,37.4748,23.5004,8.025137641,8.748346889,14.3193308,15.39422473,19.58328986,20.19149963,19.78793891,14.64779368,10.43746195,8.373480975,5.120477635,5.464122763,6.342268719,2.035271042,1.11005869,84.81391143,4.747944239,5232.610957,1
8,1592.887293,1144.123007,35.2748,19.8572,8.036955949,8.784956666,11.0963743,14.69594354,15.82371693,21.34238032,17.888776,19.98190103,13.77386849,12.05660852,5.317586709,7.328103342,4.29742669,1.600318624,1.251841382,74.89041744,4.026528233,5052.8702,1
8,883.9299992,417.0735559,13.365,8.228,8.604783564,13.81265131,27.71230603,22.95338311,19.25328026,24.51879952,16.20581554,10.33813628,6.033906523,2.527040549,3.132577844,1.08316195,0.677712743,0.521011104,0.403509379,36.59320028,8.453431196,1502.428793,1
8,827.3549269,406.1603462,12.364,7.414,8.638901339,15.42241537,19.6261048,21.3023931,26.00597746,23.18184754,15.58290662,7.534144537,4.308277937,2.276427099,2.183581919,1.329453,1.073572047,0.55938955,0.349183843,31.62463367,8.526527151,1613.009419,1
8,1353.049406,519.2621229,16.91657,4.47557,8.117641095,9.432993979,16.61202401,18.49135108,14.08557698,12.61816386,12.05429404,14.71217616,14.76991865,12.22235875,5.2202091,2.445086483,1.370525675,0.696024807,0.346392365,26.83751044,4.376825455,2517.368903,1
8,1567.652551,702.001195,22.62986,7.69747,8.582770533,10.0818313,27.36831558,18.05922256,11.30213318,10.70673792,20.95390379,11.39711843,13.91024377,10.47615956,6.909507715,2.500668632,3.636585796,1.248998467,0.437621841,37.90928557,5.040921269,3497.921142,1
8,1918.898841,1788.139038,8.239,6.1655,8.375509777,8.91064824,15.61221029,15.54253773,14.11477828,18.24921886,17.71892822,8.180704435,4.813710036,4.820739249,2.779149137,5.036478927,5.032788226,2.494503118,1.70886865,19.91404274,4.228329938,4075.603677,1
8,1759.760036,1742.136752,8.349,5.841,8.196256101,10.11467977,18.80648918,23.97195976,17.69709733,18.20483591,23.73091849,9.901828262,7.522793173,5.574577548,3.945903082,4.234457372,4.910196597,3.508656697,1.550244256,27.69362688,6.063271307,4077.357451,1
8,1034.504106,588.0885806,21.604,11.429,9.692346305,15.71469657,15.95708174,17.88175634,12.42970598,17.90595683,12.3409965,15.18807796,8.313443469,5.588783258,2.072755717,1.097018957,1.337727481,1.133317428,0.478785442,50.38250578,6.545478017,1667.02331,1
8,673.4425284,362.0742236,27.17,13.948,13.50110365,11.86982924,19.27950105,11.22507972,13.51454699,16.54816078,6.652308381,3.944183928,3.64637053,1.64239646,1.388967426,1.91291944,1.489723652,0.798070723,0.358622269,43.42118595,6.115974756,1775.846585,1
8,667.0227284,537.8561786,31.35,14.4925,8.716835815,11.40673172,24.16402035,21.19021571,14.87583484,11.32300261,6.150692487,4.425355674,3.706550989,2.50250292,2.266481299,1.937685653,1.387709297,1.272535045,1.384519144,37.9520637,5.754449587,1591.631881,1
8,1375.126557,2168.071456,27.368,13.2715,7.93064684,13.08930092,27.75736623,24.46039891,19.25404189,14.93450059,7.955776394,8.148133694,3.288763201,2.340580968,1.871088683,1.923779191,1.820702244,1.422003054,1.775620164,43.33357838,6.004934207,1631.634312,1
8,530.9061155,143.3437665,15.42,4.884,13.53279204,22.76094169,34.63969772,9.024929544,13.07224603,11.97881665,7.747614823,6.271425699,2.89158349,1.683003985,0.725194944,0.321003599,0.316218562,0.125532317,0.093695922,23.25979883,6.895786252,532.6360699,1
8,280.0861519,54.63805797,15.252,4.308,11.17176491,14.94395809,12.25006504,10.61858838,10.42714093,8.298027971,4.968408046,2.916838252,1.710330938,0.788026692,0.372945391,0.213785343,0.129480371,0.094930201,0.071955805,20.06115816,5.327447406,262.4270921,0
8,1029.439443,411.4281765,14.034,5.4,8.00352824,8.585373316,19.68222381,18.96846497,31.43720641,19.47625021,16.63111067,12.60554475,9.928470755,7.662439051,2.76912858,1.313639971,1.598888339,0.609849192,0.460190197,31.91960814,6.977220531,1814.91986,1
8,613.3813284,172.324318,14.994,5.406,7.927957053,9.223021285,13.02475541,26.46869464,31.61913751,18.75084706,7.640967658,5.987597328,6.868365099,4.146800277,1.809803851,1.040660453,0.822344084,0.258267354,0.31051419,23.83699136,6.331237785,1174.356093,1
8,689.5086288,191.9498061,8.796,6.132,9.30102891,14.89328729,15.53586242,12.66289691,12.56603285,12.72076129,10.13811459,9.814664215,3.791757879,2.384698883,1.246680606,0.463883792,0.337891315,0.247851791,0.122996142,17.63176458,5.792411959,781.4860597,1
8,938.4885425,168.501062,9.276,6.084,10.46668302,25.13478428,18.11018795,17.69360638,19.08136708,14.62562666,10.29012641,9.443891968,3.70372499,2.328958153,1.092957112,1.344622525,0.850922986,0.30294389,0.121786852,24.97164885,7.930929106,1234.939518,1
8,1059.455886,462.6846012,11.688,9.204,8.91297771,11.01298809,14.27740924,19.36712491,19.06980721,25.74652133,9.535292404,7.600907242,9.854670448,6.037161326,2.506028003,1.530473226,1.10025212,0.456038948,0.18982418,32.35735774,7.834066664,2009.268195,1
8,1040.221613,831.9537485,13.416,7.908,8.930143425,10.18008779,17.12844366,12.94599323,13.76185661,12.47790181,10.36992545,8.867615307,11.290295,5.696839434,2.05721666,1.558944504,0.979983604,1.040260818,0.626602789,28.07000929,6.106412392,1803.516396,1
8,1990.789169,2121.619031,40.8816,25.6368,8.051280835,7.976722921,13.44001313,14.46938982,19.33896554,18.33602151,16.07548684,16.08095912,13.96673483,8.809867427,5.544635785,5.210944781,7.079322503,3.087829876,1.431195295,92.52426702,4.577055228,5285.992222,1
8,1737.695229,1361.600933,38.4816,21.6624,8.046567369,8.500532555,11.99580591,14.05574055,13.55639992,19.35721271,14.17886927,15.95826221,14.98669309,16.55021918,6.436445903,7.094609357,4.726395152,1.761879574,1.234644661,81.69863721,3.839689372,5570.665831,0
8,964.2872719,496.3520004,14.58,8.976,8.563807494,14.01169932,25.80024093,21.32965764,18.73243579,23.13076402,19.90288828,9.944013681,7.443399865,2.767195767,2.963547878,1.51281537,0.847330833,0.534966513,0.424280093,39.91985485,8.661681468,1793.99633,1
8,902.5690111,483.364379,13.488,8.088,8.612141644,14.3632995,17.54743555,20.56057002,23.68499839,23.44760066,14.91448763,8.136713451,6.396950637,2.471240124,1.944195544,1.630134861,1.209688416,0.631718615,0.375541879,34.49960037,8.771968306,1800.061905,1
8,1476.053898,617.9648405,18.45444,4.88244,8.100222401,9.104550798,17.4298565,18.14107217,18.04421937,12.18666951,12.19687564,14.77208422,13.59042048,13.21820994,6.651606848,3.003914139,1.709847374,0.614439675,0.51435986,29.27728412,4.424079834,3065.722588,1
8,1710.16642,835.4394387,24.68712,8.39724,8.385837713,11.142036,19.9945867,20.17353729,13.79133483,15.13900622,21.41136856,14.67465633,14.07335533,11.78710351,7.936905365,3.040175637,3.461727391,1.711028543,0.588349704,41.35558426,5.129282518,3719.042732,1
8,2093.34419,2128.033235,8.988,6.726,8.363793179,8.645368563,14.42875978,14.77563975,12.19822062,14.77414066,17.15836046,7.783485812,5.135025309,5.424459662,2.775996616,4.710317292,5.339964217,2.839040799,1.925420071,21.72441026,4.332974028,4102.923568,0
8,1919.738221,2073.286714,9.108,6.372,8.15976061,10.30691151,21.37177463,23.20192128,17.62115438,20.7258808,25.00770243,10.95041426,8.359704132,5.907950702,3.539785815,4.372965404,4.782504526,3.969005316,1.945038293,30.21122932,6.284146501,4124.564879,1
8,1128.549934,699.8740133,23.568,12.468,9.614246075,14.13056113,14.39081288,15.98917151,12.32945726,14.95856741,9.906416625,15.90993768,9.659953842,5.238027794,2.541331623,1.314810653,1.192517729,1.105260149,0.667862423,54.96273358,6.755180656,1852.998296,1
8,734.6645764,430.8982495,29.64,15.216,12.98033124,12.00757367,21.40156009,12.30304064,14.38861137,15.70536075,7.307708147,4.317207188,3.80365896,2.321221629,1.191512767,1.781584492,1.860538424,0.813692558,0.462712678,47.36856649,6.308300431,1884.313055,1
8,727.6611582,640.0933034,34.2,15.81,8.685233135,10.70915936,25.22748625,21.53159716,17.16716801,14.3407155,6.658223803,4.135591097,3.446046295,3.157286854,2.204585591,1.810657089,1.463037348,1.140453542,1.498915123,41.40225131,6.068547662,1747.989498,1
8,1500.138062,2580.184212,29.856,14.478,7.921873114,12.9625616,28.09512036,24.1981867,19.24847334,12.81793827,8.013843197,8.248568034,3.567761334,3.18505488,2.190109037,1.706519498,1.835401351,1.429875045,1.800921446,47.27299459,6.335981979,1670.382131,1
9,398.1795866,71.67188326,10.28,3.256,15.73725115,20.96099579,28.53507394,13.89227019,13.62407271,7.747924101,6.853192287,4.608273945,1.894920823,0.969206012,0.39911905,0.253838124,0.169669484,0.085185993,0.074282449,17.44484912,5.835471994,278.5346405,1
9,210.0646139,27.31902899,10.168,2.872,13.59999807,23.93387393,10.89827155,11.29124426,9.489745593,6.770919279,3.209492698,2.512455845,0.888347217,0.437200807,0.223591875,0.107814422,0.099217614,0.073765134,0.056963821,15.04586862,4.437683994,138.9959986,1
9,772.079582,205.7140883,9.356,3.6,9.102732925,11.72838181,28.10421708,37.21475683,18.50725719,20.00560675,13.20761161,11.89464017,8.317941654,3.565954243,1.527194634,1.752333111,0.877344216,0.494371919,0.397457522,23.93970611,6.93740998,1231.447276,1
9,460.0359963,86.16215899,9.996,3.604,9.331176843,12.06991277,19.04635592,38.21737845,15.07833019,12.19788181,6.434485818,6.460388126,4.177698024,1.982751782,1.255296783,0.602580909,0.356213599,0.292293237,0.250113575,17.87774352,6.11752641,594.0693048,1
9,517.1314716,95.97490305,5.864,4.088,10.29976694,12.8539937,18.2114505,14.85748363,14.0098942,15.04324853,13.59545004,7.398428088,2.686734168,1.878805637,0.45413903,0.384938169,0.304548999,0.104524335,0.047671965,13.22382343,5.41405592,419.5505637,1
9,703.8664069,84.25053099,6.184,4.056,12.63990026,21.80379867,18.68153719,18.41337531,16.28436116,15.8049938,11.87300503,8.831129549,2.62493895,1.558997526,1.554984741,0.659227657,0.387913293,0.090860843,0.050745925,18.72873664,7.067452582,701.6507873,1
9,794.5919146,231.3423006,7.792,6.136,11.11493523,12.98240471,27.81663846,25.71031276,28.60072358,25.60221413,7.740879182,11.15006912,6.800805705,3.240787265,1.672675794,0.916329566,0.588991142,0.178391478,0.127996878,24.2680183,8.485471481,1004.284905,1
9,780.1662096,415.9768743,8.944,5.272,9.642748826,13.05644516,19.98972813,14.38031103,13.68845459,15.90010869,9.311290727,16.02817451,6.411744921,2.376894628,1.614091741,1.123525321,1.233125607,0.629645748,0.302188065,21.05250696,5.815640118,1300.684664,1
9,1493.091877,1060.809515,27.2544,17.0912,9.89889689,14.76930356,17.45151616,21.96166166,24.46271852,25.50526867,16.18465128,18.00740084,9.432227299,6.756854599,6.17757199,4.262113906,3.852635202,1.263344564,0.733538513,69.39320026,6.479386481,4228.35061,1
9,1303.271421,680.8004667,25.6544,14.4416,9.110409044,10.90030181,13.70607647,17.83366016,22.71633319,15.41851518,22.64215485,22.86243264,13.65563565,7.63049759,8.325196313,4.281790114,1.890029648,1.42059749,0.570640884,61.27397791,5.04485041,3265.567472,1
9,723.2154539,248.1760002,9.72,5.984,10.09000943,18.13907851,25.39538621,19.17354992,25.72277252,22.37796566,13.33248413,9.212169199,3.114172931,3.117543306,1.38919234,0.553466265,0.604374082,0.447258238,0.303608997,29.93989114,8.45669304,911.3408931,1
9,676.9267583,241.6821895,8.992,5.392,9.616229823,20.40639328,21.6485097,22.02718904,26.53330928,21.67535587,9.497699043,6.725507064,2.783271092,2.429858311,1.624499624,1.071776456,0.749509637,0.383438905,0.202104556,25.87470028,8.562619013,1121.242956,1
9,1107.040423,308.9824202,12.30296,3.25496,9.221190423,16.82156396,17.04692877,16.25966466,15.52925242,13.6701087,16.60536731,14.54061596,13.828058,7.587892123,2.791278037,1.232077273,0.75201101,0.404125343,0.133579228,21.95796309,4.7691755,1322.114624,1
9,1282.624815,417.7197194,16.45808,5.59816,10.70961341,18.07871621,21.35626729,12.7372281,15.50454672,21.18922827,12.79875112,15.89572302,11.8910825,8.870425714,2.854552158,3.616291851,2.330167915,0.50260816,0.202427228,31.0166882,5.461155903,2804.601999,1
9,1570.008142,1064.016617,5.992,4.484,9.400065066,12.38818258,12.48204296,13.04278216,19.16197406,16.26482562,8.877601329,9.561664855,5.812606935,3.149959222,5.592111161,5.241188438,3.620484324,1.939659765,1.006388409,16.2933077,4.93320526,3944.049535,1
9,1439.803666,1036.643357,6.072,4.248,9.860606449,15.71548984,30.12046057,19.52918346,19.10702679,34.20293394,11.95171574,10.88256886,6.455262979,4.862533549,4.738840573,5.420373299,4.584551352,1.77558456,0.624870681,22.65842199,6.948216033,4207.915846,1
9,846.4124506,349.9370067,15.712,8.312,10.93566659,19.04327877,16.84497832,17.32056456,16.08163452,17.32257039,14.91538521,16.91892104,5.883001691,2.745481308,1.335452836,1.458938534,1.281494969,0.50568582,0.216242925,41.22205018,6.424887003,1386.29924,1
9,550.9984323,215.4491248,19.76,10.144,14.77422565,20.70235793,18.18325136,13.09710959,17.25520831,12.02907426,4.792696925,4.007586472,2.616257309,1.449035093,2.116671016,1.285274601,0.961268623,0.38533378,0.14038562,35.52642487,5.884922023,1375.88055,1
9,545.7458687,320.0466517,22.8,10.54,10.58162172,17.28573935,25.41456261,19.87785219,11.81402352,10.2429402,4.761072244,4.354339284,3.116405707,2.927102307,2.132098592,1.642026188,1.300701267,1.570853644,1.162189298,31.05168848,5.452800252,1402.045964,1
9,1125.103547,1290.092106,19.904,9.652,9.529379885,22.85523318,18.58285244,20.52508679,19.80824089,13.73082702,9.186545502,6.457303853,3.002511495,2.547462998,2.122482717,2.516758158,1.823726921,2.004623188,1.198854704,35.45474594,6.137186908,1780.329914,1
9,447.9520349,90.70972725,11.565,3.663,15.57612155,22.18800437,33.22443427,14.79864869,14.36642486,8.724453545,6.554567321,5.563991927,2.245626282,1.201590009,0.374953856,0.307845292,0.225893956,0.10667757,0.077680257,19.62545526,6.384169386,348.6460441,0
9,236.3226907,34.57564606,11.439,3.231,12.82069255,23.68486858,10.45959816,12.86586296,9.496403811,6.221563193,3.19209838,2.78549328,1.317459165,0.46932693,0.256604019,0.125449304,0.099359435,0.082487736,0.06463665,16.9266022,4.8581566,166.9868886,1
9,868.5895298,260.356893,10.5255,4.05,9.03756478,11.85093516,27.75883765,35.17477698,20.64028947,17.33541991,20.11211127,9.913848178,10.08588349,5.531239654,1.596407236,1.838826279,1.352448849,0.525563215,0.410572946,26.93216937,7.008550555,1486.617795,1
9,517.5404958,109.0489825,11.2455,4.0545,9.01315176,11.43466499,17.93405031,34.76261582,20.86738443,16.93394498,8.496878232,6.393910037,5.884231489,2.589076405,1.547131799,0.83684701,0.409571521,0.38953428,0.262166322,20.11246146,6.344579068,747.2914391,1
9,581.7729055,121.4682367,6.597,4.599,10.09161702,14.39508119,19.48921772,15.36393531,12.86291829,12.73693103,13.31587654,8.501008531,3.520318926,2.248476296,0.658361363,0.382634968,0.355715982,0.141875283,0.064015375,14.87680136,5.717015005,514.7333222,1
9,791.8497077,106.6295783,6.957,4.563,11.90354349,23.13920049,19.15510329,20.25255558,16.04829279,13.7054926,12.62460012,9.956860576,3.374187779,1.672343402,1.296934072,0.83870663,0.475847841,0.14282789,0.059877786,21.06982872,7.560999165,875.1041811,1
9,893.9159039,292.7925992,8.766,6.903,11.01047651,13.3532268,26.8165478,26.45731508,23.1794196,33.26458923,7.359924184,10.2130676,8.311136573,4.244927777,1.881495098,1.052377836,0.689922148,0.220358346,0.15244125,27.30152059,8.70813185,1266.85695,1
9,877.6869858,526.4707315,10.062,5.931,9.864472355,13.65737936,19.6261667,14.19286721,11.98666816,16.0783244,10.68121302,15.08374972,7.320972599,2.904116799,1.854665726,1.050716338,1.256368499,0.709725103,0.388060257,23.68407034,6.114789371,1409.626159,1
9,1679.728362,1342.587043,30.6612,19.2276,9.382201935,11.05220954,18.22553641,19.96710939,23.31809043,30.86411133,18.32042605,21.18274541,9.221201025,8.773947088,5.442501171,7.652726116,3.799702537,1.973593529,0.810916924,78.0673503,5.966111339,4731.733385,1
9,1466.180349,861.6380906,28.8612,16.2468,9.111397674,9.75883586,13.23469761,14.62563362,20.70850454,17.36998428,16.06767684,26.80156508,22.27280444,12.87342909,7.792916767,4.811730153,2.406509882,1.60373874,0.889997439,68.93322515,4.980136773,4116.77622,1
9,813.6173857,314.0977502,10.935,6.732,9.901358492,15.98332095,29.21714474,21.75209474,26.39409459,23.78541592,15.15902602,10.03971963,3.297197151,2.482569314,2.137151785,0.865879724,0.569603569,0.478167013,0.39552386,33.68237753,8.848357336,1114.714885,1
9,761.5426031,305.8790211,10.116,6.066,9.719237761,18.87462435,21.58821433,19.53666146,29.05310203,25.25487914,13.10361499,6.422307764,3.268871556,3.026647701,2.068528087,1.273581585,0.868514202,0.433580153,0.283841469,29.10903781,8.985353343,1349.8892,1
9,1245.420476,391.0558756,13.84083,3.66183,9.380235095,12.66025664,16.33156909,19.84724161,13.73549469,14.66712047,16.37758166,14.25911242,15.94579342,9.935169446,3.676407505,1.669628322,0.912955917,0.629602159,0.213812359,24.70270848,4.883850346,1746.388445,1
9,1442.952917,528.6765198,18.51534,6.29793,10.18761321,14.67848067,19.07141214,17.09069068,14.03456062,16.16998395,17.1465511,14.84408461,13.95257898,9.910871673,3.758944348,4.102954429,2.929717516,0.74924277,0.268413727,34.89377422,5.48541453,3253.147483,1
9,1766.25916,1346.646031,6.741,5.0445,9.469549337,10.30427726,16.74917309,13.69309822,16.06146203,20.44162993,13.92900555,12.5756029,5.983672546,3.950521332,4.791494284,5.891293211,4.444766998,2.264578607,1.342903356,18.32997116,4.797132911,4276.676402,1
9,1619.779124,1312.001748,6.831,4.779,9.375406225,11.30176854,27.99838181,20.2936244,23.61215502,24.30717312,17.24750615,9.846525637,7.738139928,7.356083673,4.858050058,5.468991087,4.928630636,2.383983046,0.866156507,25.49072474,6.54806646,4369.460704,1
9,952.2140069,442.889024,17.676,9.351,10.56714795,18.96459951,19.43751658,19.19445758,13.13544466,16.60033228,16.33201043,14.36625851,6.867350842,3.34429011,1.835023519,1.461504771,1.261487596,0.780102522,0.255059472,46.37480646,6.792455518,1518.708151,1
9,619.8732364,272.6777985,22.23,11.412,15.51530131,17.42615647,19.02271248,10.86499429,14.19222767,13.09280266,5.090025565,3.724093658,4.807423195,1.564123256,1.808993751,1.922182136,1.156060523,0.540352096,0.199631559,39.96722798,6.295213799,1597.170811,0
9,613.9641023,405.0590436,25.65,11.8575,10.22469486,15.85465032,27.6875805,21.32574784,17.51104538,11.89269158,5.645184666,3.877840901,3.351743914,2.423561992,2.363637702,1.62698783,1.519668985,1.699169293,1.195583638,34.93314954,5.790617122,1552.252805,1
9,1265.74149,1632.772822,22.392,10.8585,9.366211156,16.51868703,21.75658769,24.52651599,14.30711269,16.65935902,7.164340783,7.796738916,3.391416177,2.328705653,1.751552547,2.039624535,2.2406057,2.018099823,1.495635984,39.88658919,6.414941991,1867.840598,1
9,497.7244833,111.9873176,12.85,4.07,15.46135229,24.22208002,36.99670455,11.68160244,14.32855684,10.82742918,6.800289082,6.440708093,2.805293698,1.424526145,0.507413788,0.401339282,0.248121943,0.114936284,0.075925347,21.8060614,6.888287787,420.9209062,0
9,262.5807674,42.68598279,12.71,3.59,12.90030977,20.77740856,10.36106705,14.70802635,10.31936696,7.397070005,3.551188295,3.12657128,1.681846572,0.54801529,0.323607221,0.169888465,0.105189525,0.090393327,0.070517715,18.80733577,5.283477799,202.4384586,1
9,965.0994775,321.4282629,11.695,4.5,8.983718816,10.01129943,25.09972671,23.07163289,24.07228966,18.15905676,19.63146876,10.19285701,10.72465348,6.960651271,2.522622685,1.667100072,1.728961241,0.539130813,0.456303251,29.92463264,7.165839987,1679.206704,1
9,575.0449954,134.6283734,12.495,4.505,9.058991293,10.9725126,14.27993403,23.23381199,21.02998265,14.88644499,9.83443847,6.642337722,7.28119242,3.254752661,1.964182355,1.143678196,0.591718087,0.363854018,0.266887019,22.3471794,6.482073727,924.7933751,1
9,646.4143395,149.960786,7.33,5.11,9.964370381,15.86371827,17.20857848,15.22302793,13.30995488,13.76284597,10.94177055,9.10288878,3.729868925,2.203195968,0.959490767,0.375739426,0.382595955,0.185265553,0.084393465,16.52977929,6.025071424,619.3758329,1
9,879.8330086,131.6414547,7.73,5.07,11.70355593,23.47190541,20.43852679,19.48366356,15.87904911,15.77337342,14.43624664,8.817869681,3.603095465,1.546616722,0.933369063,1.158548203,0.627114872,0.216748358,0.073236936,23.4109208,8.062995875,1054.014814,1
9,993.2398933,361.4723447,9.74,7.67,10.89523796,12.87255871,23.01693361,24.30296301,19.85610129,35.65247563,7.601911585,8.402029261,9.675042017,4.968986899,2.106364888,1.407069959,0.88521848,0.30375868,0.1569985,30.33502288,8.745428543,1567.89729,1
9,975.207762,649.963866,11.18,6.59,9.940072475,12.79436087,18.71747489,14.83496957,12.41256249,16.40601573,10.04180224,12.57368021,9.156292842,3.641999409,2.334417623,1.223464831,1.15112602,0.888769246,0.533673041,26.31563371,6.368067776,1538.633775,1
9,1866.364846,1657.514868,34.068,21.364,9.087987637,10.68556132,18.31997961,18.10006903,20.03036585,24.63964013,22.90933711,14.51098494,10.16595485,10.48197881,5.184655625,7.96783313,4.27670443,2.269425767,1.032075064,86.74150033,5.585094749,5341.164697,1
9,1629.089277,1063.750729,32.068,18.052,9.055048758,9.989562663,13.50233465,15.80653435,20.56051641,22.05416818,18.65172932,24.03502624,20.67911931,14.79503218,5.924727417,6.155087447,4.153589064,1.978698718,1.192663747,76.59247239,4.841933452,5042.353458,1
9,904.0193174,387.7750003,12.15,7.48,9.762096554,15.62217361,33.15934238,23.23067648,25.06533735,24.48661803,15.60072286,12.49693106,5.107633759,2.499710858,2.883640238,1.010154767,0.513376765,0.521338226,0.436062289,37.42486392,9.220242477,1370.837326,1
9,846.1584479,377.6284211,11.24,6.74,9.740673039,18.26864429,23.4423988,20.51479115,29.93633349,26.36530327,17.14040131,6.98264548,3.520740357,2.739001044,2.111336246,1.434911324,1.035552358,0.533478756,0.343780738,32.34337535,9.308070828,1587.653626,1
9,1383.800529,482.7850316,15.3787,4.0687,9.283247623,12.18493477,20.20495623,16.20880837,13.30164997,15.63789142,14.57031524,15.20475799,19.53669049,12.25467092,4.624425185,2.177282498,1.204535286,0.695646427,0.296663608,27.44745386,4.897253868,2260.297661,1
9,1603.281018,652.6870615,20.5726,6.9977,9.516943936,11.4754393,27.8896991,22.77774209,16.86871836,15.7049648,23.16512314,13.18393831,15.57110678,10.94366345,5.462511124,3.589258891,3.545224445,1.054580011,0.356988969,38.77086025,5.543852526,3632.017615,1
9,1962.510178,1662.525965,7.49,5.605,9.424422022,10.23631089,19.30826318,16.98028874,17.62906329,18.5103857,16.29054977,9.981785251,4.91930125,4.42445692,3.75976773,5.984626496,5.193273078,2.556917931,1.653477972,20.36663462,4.642152849,4443.646222,1
9,1799.754582,1619.755245,7.59,5.31,9.095020182,11.11354251,23.03685914,25.05690044,19.03807724,19.35254755,20.14252112,10.42988304,9.993749307,7.135173667,4.805377399,5.152616971,5.387402927,3.178819749,1.280678628,28.32302749,6.538170548,4470.712891,1
9,1058.015563,546.7765729,19.64,10.39,10.82399352,18.27501134,19.70545891,20.84012876,14.38183489,19.26263647,18.30858738,15.18432942,9.555747682,5.158622667,1.947372304,1.15188683,1.417651506,1.096756368,0.35794931,51.52756273,7.106550374,1688.641103,1
9,688.7480404,336.6392574,24.7,12.68,15.61731499,15.61664485,21.01976745,10.40707774,15.0922112,16.46576131,6.045348254,3.941084928,4.547425699,1.801355105,1.632026862,2.179083508,1.272397387,0.719551468,0.296628115,44.40803108,6.626229344,1801.664509,1
9,682.1823358,500.0728933,28.5,13.175,9.64616146,13.62511694,25.26891944,23.24004111,17.8348612,11.82540919,6.084906799,4.566711498,3.766202397,2.693671425,3.196033217,1.893938173,1.674930226,1.538446512,1.260215001,38.8146106,6.0866227,1653.251461,1
